55/74/53|Bacardi|https://i.imgur.com/059HMRN.mp4|CS,CA,cCS,cCA
61/73/59|Grimmy||
68/75/49|xtvb|https://i.imgur.com/N59b2UX.gif|AC,cAC
69/59/53|xtvb||
76/46/49|Programmatic||
82/42/49|unknown||
228/38/63|negative_seven||
230/33/49|Grimmy||
329/28/57|vpumeyyv||
426/27/56|aisje||
640/26/49|Grimmy||
744/21/49|Grimmy||
913/16/1326|Grimmy||
943/20/350|Programmatic||
1238/18/353|Snowball||
1348/17/653|Grimmy||
1364/20/49|Grimmy||
1808/15/3880|Grimmy||SC,SA,cSC,cSA
2270/19/49|Grimmy|https://i.imgur.com/bkignGn.gif|AS,cAS
