130/149/131|Bacardi||CS,CA
150/148/131|Bacardi||
157/144/130|Bacardi|https://github.com/ExapunksBacardi/ExapunksRecords/tree/master/M5/157%7C144%7C130|
164/149/129|Bacardi||
191/144/129|Bacardi||
247/149/16|_oddball_|https://imgur.com/Cf34L2h|AC
729/84/194|Grimmy||
806/92/18|darkgiggs||
1258/82/92|Grimmy||
2266/117/16|repoBoy|https://github.com/ExapunksBacardi/ExapunksRecords/tree/master/M5/2266%7C117%7C16|
2295/46/16|Grimmy|https://i.imgur.com/GI1IxMX.gif|AS
8228/31/280|Bacardi||
9332/44/17|Grimmy||
13961/29/224|Grimmy|https://i.imgur.com/AshdLtN.mp4|SC,SA
