133/149/49|Bacardi|https://i.imgur.com/YofjSHR.gif|CS,CA,cCS,cCA
134/138/51|Bacardi||
134/143/47|_oddball_|https://imgur.com/6bv3Ld3|
142/131/18|xtvb||
173/102/16|xtvb||
180/90/15|xtvb||
186/92/11|xtvb||
257/76/15|xtvb||
336/63/22|PentaPig||
349/87/14|darkgiggs||
362/59/14|PentaPig||
376/58/14|PentaPig||
378/85/13|slabdrill||
408/134/6|xtvb|https://i.imgur.com/N0ucoS8.gif|AC,cAC
2690/123/6|darkgiggs||
4178/117/6|darkgiggs+Kat||AS,cAS
9545/115/9|Grimmy||
13302/50/14|Grimmy|https://i.imgur.com/LGb81OY.gifv|
97079/45/14|Grimmy+837951602||SC,SA,cSC,cSA
