233/140/36|Bacardi|https://i.imgur.com/ORW9zgT.gif|CS,CA,cCS,cCA
400/128/52|Programmatic||
423/150/22|ButtermilkDoughnut||
526/97/32|aisje||
530/89/32|aisje||
571/150/6|Théophile||AC,cAC
708/148/6|Théophile||
717/146/6|Théophile||
775/145/6|Théophile||
882/143/6|Théophile||
1021/132/23|Théophile||
1022/123/23|Théophile||
1116/63/44|Grimmy||
1321/75/34|Programmatic||
1461/141/6|Théophile||
1509/114/6|ac355deny|https://i.imgur.com/22t8HnY.gifv|AS,cAS
1512/73/42|ButtermilkDoughnut||
1763/44/404|Grimmy||
1842/52/44|slabdrill||
37201/40/800|837951602||
38300/39/800|837951602||
38401/38/800|837951602|https://youtu.be/4IN4celZRfo|SC,SA,cSC,cSA
