83/148/50|Bacardi|https://i.imgur.com/XxBt6Sl.mp4|CS,CA,cCS,cCA
84/148/49|Bacardi||
88/141/50|Bacardi||
94/150/12|Bacardi||
97/146/12|Bacardi||
98/142/11|DarkMatter_Zombie|https://i.imgur.com/fmd9rTW.gifv|AC,cAC
117/111/18|Bacardi||
129/120/17|xtvb||
163/105/17|yut23||
180/92/17|Grimmy||
191/89/19|xtvb||
197/88/18|negative_seven||
225/72/17|Grimmy||
241/69/47|Grimmy||
354/85/11|_rice||AS,cAS
539/43/383|Grimmy||
540/42/383|Grimmy|https://i.imgur.com/SQcJTHZ.mp4?loop=1|SC,SA,cSC,cSA
1723/68/18|Snowball||
1808/51/23|Grimmy||
2091/50/17|Grimmy||
