366/50/140|Bacardi||CS,CA
477/49/177|Grimmy||
1452/50/22|Grimmy||
1453/48/502|Grimmy||
1943/50/2|Grimmy|https://i.imgur.com/ihTKVOk.gif|AC
2026/45/699|Grimmy||
2085/49/2|Grimmy||
2248/48/11|Grimmy||
2414/47/6|Grimmy||
2558/35/5|Grimmy||
2912/22/16|Grimmy||
2918/31/2|Grimmy||
2934/27/9|darkgiggs||
2976/29/8|xtvb||
2994/21/16|Bacardi||
3870/19/968|Grimmy||
3875/19/13|Grimmy||
4834/19/9|Grimmy||
4962/21/5|aisje||
4963/20/5|xtvb||
5788/20/2|Community|https://i.imgur.com/6uOHeEd.gif|AS
12913/18/3229|Grimmy|https://i.imgur.com/76aUJvm.gif|SC,SA
