52/47/5/c|Grimmy||cCS
52/49/4/c|Grimmy||cCA
52/50/9|Bacardi|https://i.imgur.com/z1yCXLI.gif|CS,CA
53/38/6|Snowball||
53/41/5|Grimmy||
53/43/4|Grimmy||
54/30/4|Snowball||
55/28/4|darkgiggs||
55/31/3|Grimmy||
55/32/2|Community|https://i.imgur.com/Zn4BkaX.gif|AC,cAC
57/27/4|yut23||
70/28/3|aisje||
71/30/2|xtvb||
73/26/4|Tux1||
99/23/3|darkgiggs||
99/25/2|Grimmy|https://i.imgur.com/yoSZrB2.gif|
108/22/3|Grimmy|https://i.imgur.com/jgWDDkf.gif|SC,SA,cSC,cSA
113/24/2|837951602|https://github.com/837951602/shenzhenIO-leaderboard/blob/image-1/exapunks/temporarely/imgurdoesn'tworkfine/3WIMQY+J8X6NS/im6Ok0z5TKtdBmtakiY6+lG4dudQ4ZWhQVLPLIh2ttQdgkk+yYDX7Ridhy5+im/zebro.113.24.2.gif|AS,cAS
