47/97/55|Grimmy|https://i.imgur.com/nlRij1b.gif|CS,CA,cCS,cCA
48/95/54|Grimmy||
49/94/56|Grimmy||
58/91/62|Grimmy||
62/80/47|Grimmy||
62/83/7|Grimmy|https://i.imgur.com/TyOu5e0.gif|AC,cAC
74/75/22|ButtermilkDoughnut||
78/82/14|Grimmy||
83/69/12|Théophile||
85/66/22|Théophile||
86/67/12|Théophile||
92/65/25|ButtermilkDoughnut||
108/45/22|Grimmy+aisje||
110/44/22|Grimmy+aisje||
113/43/22|Grimmy+aisje||
137/55/18|xtvb||
143/66/7|aisje+Grimmy|https://i.imgur.com/c79dUCP.gif|
181/65/7|ButtermilkDoughnut||
233/62/7|Théophile||
249/29/28|Programmatic||
292/49/7|Programmatic||
3430/28/102|Grimmy||
7213/24/7|Grimmy|https://i.imgur.com/ALYvguV.mp4|AS,cAS
9217/19/3253|Grimmy|https://www.youtube.com/watch?v=fnhFJidHmVc|SC,SA,cSC,cSA
