470/99/166|Bacardi|https://i.imgur.com/IEJmmZm.gif|CS,CA,cCS,cCA
472/95/165|Bacardi + xtvb||
513/91/303|Bacardi||
561/86/320|Bacardi + xtvb|https://i.imgur.com/g9D7oHU.gif|
639/100/51|Bacardi + xtvb|https://i.imgur.com/SrTrGPM.gif|
652/99/31|xtvb||
728/95/31|xtvb||
840/100/23|Théophile||
843/97/23|Théophile||
867/99/11|xtvb|https://i.imgur.com/54yyyeT.gif|AC,cAC
909/97/11|Théophile||
934/91/11|Théophile||
1423/90/11|xtvb||
2026/62/11|xtvb||
3089/49/11|Grimmy||
3329/46/27|Grimmy||
3592/44/27|Grimmy|https://i.imgur.com/RCkGhR0.mp4|SC,SA,cSC,cSA
4443/45/11|Moss|https://imgur.com/gtsllty.gifv|AS,cAS
