46/100/7|Bacardi|https://i.imgur.com/NBsbPjX.gif|CS,CA,cCS,cCA
47/98/5|Bacardi||
53/81/10|Grimmy||
54/71/5|Grimmy||
54/93/1|aischarm|https://i.imgur.com/D7wbfaX|AC,cAC
72/76/1|Grimmy||
77/41/2|slabdrill||
87/59/1|repoBoy|https://github.com/ExapunksBacardi/ExapunksRecords/tree/master/XLB/87%7C59%7C1|
120/49/1|xtvb||
166/42/1|Programmatic/837951602||
241/38/2|Programmatic/837951602||
1588/28/2|837951602|https://youtu.be/x9fdKWgWghk|SC,cSC
2069/31/1|shuffleskye|https://i.imgur.com/8cGDpUG.gif|
4014/28/1|837951602|https://youtu.be/K8UH9lXWctI|SA,AS,cSA,cAS
