69/75/11|Community|https://i.imgur.com/LTPIjgz.gif|CS,CA
73/62/11|Grimmy||
75/75/7|shuffleskye|https://i.imgur.com/gqNLvqh.gif|AC
76/73/7|repoBoy|https://github.com/ExapunksBacardi/ExapunksRecords/tree/master/UCB/76%7C73%7C7|
80/72/8|Grimmy||
83/66/7|Grimmy||
88/48/7|Grimmy||
116/34/9|yut23||
122/47/7|buotex||
129/36/7|yut23||
130/35/7|olav-valle||
132/34/7|acjones8||
173/32/9|GuiltyBystander||
335/33/7|GuiltyBystander||
383/31/7|Grimmy||
385/26/9|Grimmy|https://i.imgur.com/NtuMvAD.gif|SC
390/30/7|Snowball||
402/26/7|Grimmy|https://i.imgur.com/rcZ0jiT.gif|SA,AS
