42/73/10|Bacardi|https://i.imgur.com/g3veOON.gif|CS,cCS
42/75/7|PentaPig||CA,cCA
46/71/6|Grimmy||
47/70/8|Grimmy||
50/68/8|Bacardi||
54/51/8|negative_seven||
56/70/2|DarkMatter_Zombie|https://imgur.com/XjBaANm|AC,cAC
58/57/4|Bacardi||
65/46/7|darkgiggs||
66/44/3|xtvb||
69/40/3|xtvb||
69/45/2|xtvb||
109/35/5|Programmatic||
113/38/2|Programmatic||
117/36/2|Grimmy||
1022/34/6|Grimmy||
1023/33/6|Grimmy||
1219/31/3|Grimmy|https://i.imgur.com/DGfFJb2.mp4|SC,SA,cSC,cSA
1222/33/2|Grimmy|https://i.imgur.com/UQHd62U.mp4|AS,cAS
