36/50/67|Bacardi|https://i.imgur.com/5qBuPf8.gif|CS,CA,cCS,cCA
37/40/80|Grimmy||
37/41/72|Grimmy||
38/41/71|Programmatic||
38/47/70|Bacardi||
48/41/6|Grimmy||
49/43/5|Grimmy|https://i.imgur.com/lbeXEgM.gif|AC,cAC
62/37/29|Nyx-Edelstein||
66/31/7|Programmatic||
67/32/5|Programmatic||
80/27/6|ButtermilkDoughnut||
85/24/6|Grimmy||
92/24/5|ButtermilkDoughnut||
93/23/5|ButtermilkDoughnut||
98/21/5|Grimmy|https://i.imgur.com/n17s9vP.gif|AS,cAS
105/19/31|Gronx||
165/16/31|Grimmy||
177/16/29|Grimmy||
912/14/121|PentaPig|https://i.imgur.com/eZJFpLE.gifv|SC,SA,cSC,cSA
